NU_ANO_AVALIACAO;CO_UF;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;TP_SERIE;ID_TIPO_REDE;PC_ALUNO_ALFABETIZADO;VL_MEDIA_LP;PC_ALUNO_NIVEL_0_LP;PC_ALUNO_NIVEL_1_LP;PC_ALUNO_NIVEL_2_LP;PC_ALUNO_NIVEL_3_LP;PC_ALUNO_NIVEL_4_LP;PC_ALUNO_NIVEL_5_LP;PC_ALUNO_NIVEL_6_LP;PC_ALUNO_NIVEL_7_LP;PC_ALUNO_NIVEL_8_LP
2025;35;SP;3510401;Capivari;2;3;75.11;763.14230;3.06000;0.50000;1.60000;6.01000;21.46000;26.83000;23.98000;14.49000;2.08000
2025;35;SP;3510401;Capivari;2;5;75.11;763.14230;3.06000;0.50000;1.60000;6.01000;21.46000;26.83000;23.98000;14.49000;2.08000
2025;35;SP;3510500;Caraguatatuba;2;3;55.90;741.04930;8.41000;1.08000;4.39000;13.07000;25.60000;25.22000;16.27000;5.41000;0.55000
2025;35;SP;3510500;Caraguatatuba;2;5;55.90;741.04930;8.41000;1.08000;4.39000;13.07000;25.60000;25.22000;16.27000;5.41000;0.55000
2025;35;SP;3510609;Carapicuíba;2;5;56.32;737.41510;10.59000;2.15000;4.83000;12.24000;21.86000;26.35000;16.82000;4.71000;0.44000
2025;35;SP;3510609;Carapicuíba;2;2;59.85;741.09630;9.52000;2.08000;4.17000;11.45000;21.14000;27.23000;18.52000;5.36000;0.52000
2025;35;SP;3510609;Carapicuíba;2;3;45.09;725.68320;13.99000;2.37000;6.94000;14.76000;24.18000;23.57000;11.38000;2.62000;0.20000
2025;35;SP;3510708;Cardoso;2;5;86.04;771.52930;0.00000;0.93000;0.95000;3.66000;15.98000;26.15000;41.05000;10.35000;0.93000
2025;35;SP;3510708;Cardoso;2;2;100.00;786.37840;0.00000;0.00000;0.00000;0.00000;0.00000;30.00000;60.00000;10.00000;0.00000
2025;35;SP;3510708;Cardoso;2;3;84.71;770.11510;0.00000;1.02000;1.04000;4.01000;17.50000;25.79000;39.24000;10.39000;1.02000
2025;35;SP;3510807;Casa Branca;2;3;50.16;727.70780;15.81000;1.30000;4.57000;12.93000;24.34000;25.04000;13.15000;2.43000;0.41000
2025;35;SP;3510807;Casa Branca;2;5;50.16;727.70780;15.81000;1.30000;4.57000;12.93000;24.34000;25.04000;13.15000;2.43000;0.41000
2025;35;SP;3510906;Cássia dos Coqueiros;2;3;78.36;760.15820;5.41000;0.00000;2.71000;2.71000;18.92000;37.82000;18.92000;8.10000;5.41000
2025;35;SP;3510906;Cássia dos Coqueiros;2;5;78.36;760.15820;5.41000;0.00000;2.71000;2.71000;18.92000;37.82000;18.92000;8.10000;5.41000
2025;35;SP;3511003;Castilho;2;5;54.72;737.12510;9.80000;2.58000;4.71000;12.64000;26.02000;24.94000;15.87000;2.86000;0.58000
2025;35;SP;3511003;Castilho;2;3;54.72;737.12510;9.80000;2.58000;4.71000;12.64000;26.02000;24.94000;15.87000;2.86000;0.58000
2025;35;SP;3511102;Catanduva;2;3;62.47;746.86910;8.96000;1.66000;2.95000;9.83000;20.80000;23.53000;23.97000;7.91000;0.40000
2025;35;SP;3511102;Catanduva;2;5;62.47;746.86910;8.96000;1.66000;2.95000;9.83000;20.80000;23.53000;23.97000;7.91000;0.40000
2025;35;SP;3511201;Catiguá;2;3;70.59;751.90640;5.88000;0.00000;1.47000;8.82000;26.47000;27.94000;22.06000;7.35000;0.00000
2025;35;SP;3511201;Catiguá;2;5;70.59;751.90640;5.88000;0.00000;1.47000;8.82000;26.47000;27.94000;22.06000;7.35000;0.00000
2025;35;SP;3511300;Cedral;2;3;63.33;747.39310;4.99000;1.32000;7.28000;11.19000;17.60000;33.81000;16.51000;6.52000;0.78000
2025;35;SP;3511300;Cedral;2;5;63.33;747.39310;4.99000;1.32000;7.28000;11.19000;17.60000;33.81000;16.51000;6.52000;0.78000
2025;35;SP;3511409;Cerqueira César;2;3;48.95;735.08980;9.42000;0.84000;8.82000;14.43000;22.94000;23.07000;16.86000;2.73000;0.88000
2025;35;SP;3511409;Cerqueira César;2;5;48.95;735.08980;9.42000;0.84000;8.82000;14.43000;22.94000;23.07000;16.86000;2.73000;0.88000
2025;35;SP;3511508;Cerquilho;2;3;74.32;757.67980;3.10000;0.62000;3.13000;6.38000;20.98000;33.23000;21.82000;10.46000;0.29000
2025;35;SP;3511508;Cerquilho;2;5;74.32;757.67980;3.10000;0.62000;3.13000;6.38000;20.98000;33.23000;21.82000;10.46000;0.29000
2025;35;SP;3511607;Cesário Lange;2;5;60.71;742.86920;7.96000;0.75000;3.01000;11.72000;22.71000;31.18000;17.64000;5.02000;0.00000
2025;35;SP;3511607;Cesário Lange;2;3;60.71;742.86920;7.96000;0.75000;3.01000;11.72000;22.71000;31.18000;17.64000;5.02000;0.00000
2025;35;SP;3511706;Charqueada;2;5;58.79;744.37230;6.73000;0.00000;4.01000;12.05000;28.66000;26.28000;16.97000;5.30000;0.00000
2025;35;SP;3511706;Charqueada;2;3;58.79;744.37230;6.73000;0.00000;4.01000;12.05000;28.66000;26.28000;16.97000;5.30000;0.00000
2025;35;SP;3511904;Clementina;2;5;70.95;755.35770;3.14000;0.00000;1.01000;6.29000;27.16000;35.60000;21.39000;4.40000;1.01000
2025;35;SP;3511904;Clementina;2;3;70.95;755.35770;3.14000;0.00000;1.01000;6.29000;27.16000;35.60000;21.39000;4.40000;1.01000
2025;35;SP;3512001;Colina;2;3;56.31;741.87670;7.21000;0.48000;3.78000;16.40000;24.84000;24.37000;19.13000;3.30000;0.48000
2025;35;SP;3512001;Colina;2;5;56.31;741.87670;7.21000;0.48000;3.78000;16.40000;24.84000;24.37000;19.13000;3.30000;0.48000
2025;35;SP;3512100;Colômbia;2;3;79.99;769.69370;0.00000;0.00000;1.19000;7.55000;17.38000;29.82000;27.93000;12.60000;3.52000
2025;35;SP;3512100;Colômbia;2;5;79.99;769.69370;0.00000;0.00000;1.19000;7.55000;17.38000;29.82000;27.93000;12.60000;3.52000
2025;35;SP;3512209;Conchal;2;3;64.65;748.60790;9.79000;0.63000;3.03000;10.48000;17.43000;26.45000;22.62000;8.09000;1.46000
2025;35;SP;3512209;Conchal;2;5;64.65;748.60790;9.79000;0.63000;3.03000;10.48000;17.43000;26.45000;22.62000;8.09000;1.46000
2025;35;SP;3512308;Conchas;2;3;58.24;739.96420;8.91000;1.48000;7.05000;10.31000;23.12000;25.21000;18.96000;4.95000;0.00000
2025;35;SP;3512308;Conchas;2;5;58.24;739.96420;8.91000;1.48000;7.05000;10.31000;23.12000;25.21000;18.96000;4.95000;0.00000
2025;35;SP;3512407;Cordeirópolis;2;3;65.74;751.68460;2.95000;0.00000;3.68000;11.77000;24.28000;32.70000;17.81000;6.11000;0.70000
2025;35;SP;3512407;Cordeirópolis;2;5;65.74;751.68460;2.95000;0.00000;3.68000;11.77000;24.28000;32.70000;17.81000;6.11000;0.70000
2025;35;SP;3512506;Coroados;2;3;67.94;750.06050;7.29000;1.67000;3.75000;10.65000;15.86000;28.13000;24.02000;8.62000;0.00000
2025;35;SP;3512506;Coroados;2;5;67.94;750.06050;7.29000;1.67000;3.75000;10.65000;15.86000;28.13000;24.02000;8.62000;0.00000
2025;35;SP;3512605;Coronel Macedo;2;3;58.75;737.64580;14.47000;2.01000;4.25000;4.00000;26.65000;18.25000;24.38000;6.00000;0.00000
2025;35;SP;3512605;Coronel Macedo;2;5;58.75;737.64580;14.47000;2.01000;4.25000;4.00000;26.65000;18.25000;24.38000;6.00000;0.00000
2025;35;SP;3512704;Corumbataí;2;5;63.36;753.17740;0.00000;0.00000;5.77000;13.53000;26.94000;26.94000;22.99000;1.92000;1.92000
2025;35;SP;3512704;Corumbataí;2;3;63.36;753.17740;0.00000;0.00000;5.77000;13.53000;26.94000;26.94000;22.99000;1.92000;1.92000
2025;35;SP;3512803;Cosmópolis;2;3;63.42;746.87570;6.76000;1.24000;3.26000;11.55000;22.20000;27.48000;19.08000;7.63000;0.79000
2025;35;SP;3512803;Cosmópolis;2;5;63.42;746.87570;6.76000;1.24000;3.26000;11.55000;22.20000;27.48000;19.08000;7.63000;0.79000
2025;35;SP;3512902;Cosmorama;2;3;77.30;759.99400;3.26000;1.02000;0.00000;6.22000;18.39000;38.20000;25.98000;6.94000;0.00000
2025;35;SP;3512902;Cosmorama;2;5;77.30;759.99400;3.26000;1.02000;0.00000;6.22000;18.39000;38.20000;25.98000;6.94000;0.00000
2025;35;SP;3513009;Cotia;2;3;54.12;737.09750;9.47000;1.52000;5.38000;13.57000;24.97000;25.41000;14.46000;4.83000;0.39000
2025;35;SP;3513009;Cotia;2;5;54.12;737.09750;9.47000;1.52000;5.38000;13.57000;24.97000;25.41000;14.46000;4.83000;0.39000
2025;35;SP;3513108;Cravinhos;2;3;69.73;754.74230;4.56000;0.91000;2.11000;9.82000;20.93000;29.52000;22.62000;8.07000;1.45000
2025;35;SP;3513108;Cravinhos;2;5;69.73;754.74230;4.56000;0.91000;2.11000;9.82000;20.93000;29.52000;22.62000;8.07000;1.45000
2025;35;SP;3513207;Cristais Paulista;2;3;57.46;741.67380;5.17000;0.80000;2.25000;15.96000;31.04000;28.58000;14.61000;1.60000;0.00000
2025;35;SP;3513207;Cristais Paulista;2;5;57.46;741.67380;5.17000;0.80000;2.25000;15.96000;31.04000;28.58000;14.61000;1.60000;0.00000
2025;35;SP;3513306;Cruzália;2;3;76.00;742.90890;12.00000;0.00000;0.00000;8.00000;20.00000;32.00000;28.00000;0.00000;0.00000
2025;35;SP;3513306;Cruzália;2;5;76.00;742.90890;12.00000;0.00000;0.00000;8.00000;20.00000;32.00000;28.00000;0.00000;0.00000
2025;35;SP;3513405;Cruzeiro;2;3;55.44;738.30230;9.91000;1.37000;5.58000;11.67000;25.42000;25.11000;15.12000;5.44000;0.38000
2025;35;SP;3513405;Cruzeiro;2;5;55.44;738.30230;9.91000;1.37000;5.58000;11.67000;25.42000;25.11000;15.12000;5.44000;0.38000
2025;35;SP;3513504;Cubatão;2;2;51.38;733.32490;8.93000;0.00000;4.21000;23.86000;24.77000;26.60000;9.29000;2.34000;0.00000
2025;35;SP;3513504;Cubatão;2;5;50.24;734.41580;10.34000;0.72000;5.09000;16.18000;26.32000;24.30000;13.63000;3.43000;0.00000
2025;35;SP;3513504;Cubatão;2;3;50.09;734.56010;10.52000;0.81000;5.20000;15.16000;26.52000;24.00000;14.21000;3.58000;0.00000
2025;35;SP;3513603;Cunha;2;5;58.87;743.28180;8.57000;2.04000;6.22000;11.67000;21.90000;20.69000;21.74000;7.18000;0.00000
2025;35;SP;3513603;Cunha;2;3;58.87;743.28180;8.57000;2.04000;6.22000;11.67000;21.90000;20.69000;21.74000;7.18000;0.00000
2025;35;SP;3513702;Descalvado;2;5;70.96;756.19840;4.95000;1.07000;4.22000;7.28000;17.45000;29.76000;22.54000;11.75000;0.98000
2025;35;SP;3513702;Descalvado;2;3;70.96;756.19840;4.95000;1.07000;4.22000;7.28000;17.45000;29.76000;22.54000;11.75000;0.98000
2025;35;SP;3513801;Diadema;2;3;57.22;739.01170;10.26000;0.73000;5.01000;12.22000;22.22000;27.83000;16.76000;4.66000;0.31000
2025;35;SP;3513801;Diadema;2;2;74.52;758.59570;4.29000;1.24000;2.86000;6.87000;17.41000;29.71000;25.62000;10.31000;1.70000
2025;35;SP;3513801;Diadema;2;5;65.20;748.04930;7.50000;0.96000;4.02000;9.75000;20.00000;28.70000;20.84000;7.27000;0.95000
2025;35;SP;3513850;Dirce Reis;2;3;63.64;758.53290;0.00000;0.00000;9.09000;9.09000;27.27000;27.27000;9.09000;9.09000;9.09000
2025;35;SP;3513850;Dirce Reis;2;5;63.64;758.53290;0.00000;0.00000;9.09000;9.09000;27.27000;27.27000;9.09000;9.09000;9.09000
2025;35;SP;3513900;Divinolândia;2;3;81.98;770.04880;3.46000;1.07000;2.28000;2.44000;16.52000;19.47000;32.16000;17.79000;4.80000
2025;35;SP;3513900;Divinolândia;2;5;81.98;770.04880;3.46000;1.07000;2.28000;2.44000;16.52000;19.47000;32.16000;17.79000;4.80000
2025;35;SP;3514007;Dobrada;2;5;54.70;738.17920;7.99000;1.03000;4.99000;22.15000;21.09000;21.79000;15.67000;5.28000;0.00000
2025;35;SP;3514007;Dobrada;2;2;54.70;738.17920;7.99000;1.03000;4.99000;22.15000;21.09000;21.79000;15.67000;5.28000;0.00000
2025;35;SP;3514106;Dois Córregos;2;5;58.92;744.82530;8.74000;1.10000;4.01000;12.68000;20.30000;23.37000;20.50000;8.24000;1.06000
2025;35;SP;3514106;Dois Córregos;2;3;58.92;744.82530;8.74000;1.10000;4.01000;12.68000;20.30000;23.37000;20.50000;8.24000;1.06000
2025;35;SP;3514205;Dolcinópolis;2;3;36.00;719.23320;16.00000;0.00000;12.00000;20.00000;28.00000;16.00000;4.00000;4.00000;0.00000
2025;35;SP;3514205;Dolcinópolis;2;5;36.00;719.23320;16.00000;0.00000;12.00000;20.00000;28.00000;16.00000;4.00000;4.00000;0.00000
2025;35;SP;3514304;Dourado;2;3;59.92;743.34050;9.45000;3.45000;1.14000;11.87000;20.15000;25.92000;22.25000;4.62000;1.15000
2025;35;SP;3514304;Dourado;2;5;59.92;743.34050;9.45000;3.45000;1.14000;11.87000;20.15000;25.92000;22.25000;4.62000;1.15000
2025;35;SP;3514403;Dracena;2;3;73.96;760.50730;2.84000;0.30000;1.93000;7.03000;20.66000;32.15000;23.19000;9.47000;2.43000
2025;35;SP;3514403;Dracena;2;5;73.96;760.50730;2.84000;0.30000;1.93000;7.03000;20.66000;32.15000;23.19000;9.47000;2.43000
2025;35;SP;3514502;Duartina;2;5;64.65;755.91910;3.50000;0.00000;3.42000;7.77000;27.34000;23.89000;23.23000;8.40000;2.45000
2025;35;SP;3514502;Duartina;2;3;64.65;755.91910;3.50000;0.00000;3.42000;7.77000;27.34000;23.89000;23.23000;8.40000;2.45000
2025;35;SP;3514601;Dumont;2;5;79.02;762.51890;1.25000;4.70000;3.68000;3.65000;14.80000;25.39000;29.13000;17.40000;0.00000
2025;35;SP;3514601;Dumont;2;3;79.02;762.51890;1.25000;4.70000;3.68000;3.65000;14.80000;25.39000;29.13000;17.40000;0.00000
2025;35;SP;3514700;Echaporã;2;3;91.66;769.25610;0.00000;0.00000;0.00000;2.83000;16.99000;40.42000;29.39000;10.37000;0.00000
2025;35;SP;3514700;Echaporã;2;5;91.66;769.25610;0.00000;0.00000;0.00000;2.83000;16.99000;40.42000;29.39000;10.37000;0.00000
2025;35;SP;3514809;Eldorado;2;3;58.30;742.45470;9.47000;0.00000;3.39000;14.30000;19.00000;25.42000;23.28000;5.13000;0.00000
2025;35;SP;3514809;Eldorado;2;5;58.30;742.45470;9.47000;0.00000;3.39000;14.30000;19.00000;25.42000;23.28000;5.13000;0.00000
2025;35;SP;3514908;Elias Fausto;2;3;70.48;751.64030;6.20000;0.00000;3.41000;9.38000;22.34000;26.08000;23.45000;8.71000;0.44000
2025;35;SP;3514908;Elias Fausto;2;5;70.48;751.64030;6.20000;0.00000;3.41000;9.38000;22.34000;26.08000;23.45000;8.71000;0.44000
2025;35;SP;3514924;Elisiário;2;3;88.79;769.23750;0.00000;3.74000;0.00000;0.00000;11.21000;34.44000;42.94000;7.68000;0.00000
2025;35;SP;3514924;Elisiário;2;5;88.79;769.23750;0.00000;3.74000;0.00000;0.00000;11.21000;34.44000;42.94000;7.68000;0.00000
2025;35;SP;3514957;Embaúba;2;3;85.71;760.21750;0.00000;0.00000;0.00000;4.76000;28.57000;33.33000;33.33000;0.00000;0.00000
2025;35;SP;3514957;Embaúba;2;5;85.71;760.21750;0.00000;0.00000;0.00000;4.76000;28.57000;33.33000;33.33000;0.00000;0.00000
2025;35;SP;3515004;Embu das Artes;2;2;60.16;745.03360;5.78000;2.02000;3.35000;13.94000;22.20000;27.25000;19.32000;5.92000;0.22000
2025;35;SP;3515004;Embu das Artes;2;3;47.41;729.26020;12.82000;1.27000;5.81000;14.76000;26.35000;23.43000;12.81000;2.64000;0.10000
2025;35;SP;3515004;Embu das Artes;2;5;51.24;733.99800;10.70000;1.49000;5.07000;14.52000;25.10000;24.58000;14.77000;3.63000;0.14000
2025;35;SP;3515103;Embu-Guaçu;2;2;61.70;741.33010;11.92000;0.89000;5.01000;9.99000;16.13000;31.95000;18.05000;4.56000;1.51000
2025;35;SP;3515103;Embu-Guaçu;2;5;58.68;739.70550;11.77000;0.70000;3.95000;11.24000;20.24000;30.19000;16.92000;4.08000;0.90000
2025;35;SP;3515103;Embu-Guaçu;2;3;54.18;737.29350;11.55000;0.42000;2.39000;13.10000;26.33000;27.59000;15.26000;3.37000;0.00000
2025;35;SP;3515129;Emilianópolis;2;5;82.76;761.72780;6.90000;0.00000;0.00000;6.90000;3.45000;31.03000;44.83000;6.90000;0.00000
2025;35;SP;3515129;Emilianópolis;2;3;82.76;761.72780;6.90000;0.00000;0.00000;6.90000;3.45000;31.03000;44.83000;6.90000;0.00000
2025;35;SP;3515152;Engenheiro Coelho;2;3;59.53;749.45570;2.53000;0.00000;0.92000;15.92000;30.50000;25.49000;19.57000;5.08000;0.00000
2025;35;SP;3515152;Engenheiro Coelho;2;5;59.53;749.45570;2.53000;0.00000;0.92000;15.92000;30.50000;25.49000;19.57000;5.08000;0.00000
2025;35;SP;3515186;Espírito Santo do Pinhal;2;3;74.52;761.05670;3.87000;0.00000;3.37000;7.83000;16.68000;28.73000;26.13000;10.26000;3.11000
2025;35;SP;3515186;Espírito Santo do Pinhal;2;5;78.19;763.84790;4.18000;0.00000;1.89000;6.77000;15.06000;27.58000;30.08000;11.60000;2.85000
2025;35;SP;3515186;Espírito Santo do Pinhal;2;2;82.86;767.40830;4.58000;0.00000;0.00000;5.41000;12.98000;26.10000;35.12000;13.30000;2.50000
2025;35;SP;3515194;Espírito Santo do Turvo;2;5;68.68;756.71490;3.74000;0.00000;1.92000;7.28000;23.85000;34.20000;16.38000;12.64000;0.00000
2025;35;SP;3515194;Espírito Santo do Turvo;2;3;68.68;756.71490;3.74000;0.00000;1.92000;7.28000;23.85000;34.20000;16.38000;12.64000;0.00000
2025;35;SP;3515202;Estrela d'Oeste;2;3;82.91;767.73650;2.13000;0.00000;2.12000;6.47000;9.56000;32.04000;34.74000;9.55000;3.39000
2025;35;SP;3515202;Estrela d'Oeste;2;5;82.91;767.73650;2.13000;0.00000;2.12000;6.47000;9.56000;32.04000;34.74000;9.55000;3.39000
2025;35;SP;3515301;Estrela do Norte;2;3;90.91;782.68460;3.03000;0.00000;0.00000;3.03000;6.06000;16.88000;42.42000;20.78000;7.79000
2025;35;SP;3515301;Estrela do Norte;2;5;90.91;782.68460;3.03000;0.00000;0.00000;3.03000;6.06000;16.88000;42.42000;20.78000;7.79000
2025;35;SP;3515350;Euclides da Cunha Paulista;2;5;78.11;759.25370;0.00000;1.43000;2.68000;8.23000;16.46000;38.28000;27.43000;5.48000;0.00000
2025;35;SP;3515350;Euclides da Cunha Paulista;2;3;78.11;759.25370;0.00000;1.43000;2.68000;8.23000;16.46000;38.28000;27.43000;5.48000;0.00000
2025;35;SP;3515400;Fartura;2;3;77.27;762.97290;0.78000;0.00000;1.98000;8.05000;16.05000;35.16000;29.32000;8.64000;0.00000
2025;35;SP;3515400;Fartura;2;5;77.27;762.97290;0.78000;0.00000;1.98000;8.05000;16.05000;35.16000;29.32000;8.64000;0.00000
2025;35;SP;3515509;Fernandópolis;2;5;76.79;762.59580;3.00000;0.85000;2.29000;9.03000;13.89000;28.01000;29.10000;11.59000;2.25000
2025;35;SP;3515509;Fernandópolis;2;3;76.79;762.59580;3.00000;0.85000;2.29000;9.03000;13.89000;28.01000;29.10000;11.59000;2.25000
2025;35;SP;3515608;Fernando Prestes;2;5;98.00;785.51870;0.00000;0.00000;0.00000;0.00000;7.85000;27.31000;35.23000;29.62000;0.00000
2025;35;SP;3515608;Fernando Prestes;2;3;98.00;785.51870;0.00000;0.00000;0.00000;0.00000;7.85000;27.31000;35.23000;29.62000;0.00000
2025;35;SP;3515657;Fernão;2;3;80.95;765.01220;0.00000;0.00000;0.00000;4.76000;23.81000;33.33000;28.57000;9.52000;0.00000
2025;35;SP;3515657;Fernão;2;5;80.95;765.01220;0.00000;0.00000;0.00000;4.76000;23.81000;33.33000;28.57000;9.52000;0.00000
2025;35;SP;3515707;Ferraz de Vasconcelos;2;3;60.99;744.66920;8.12000;1.90000;3.51000;12.25000;20.54000;26.49000;19.12000;7.20000;0.87000
2025;35;SP;3515707;Ferraz de Vasconcelos;2;5;60.99;744.66920;8.12000;1.90000;3.51000;12.25000;20.54000;26.49000;19.12000;7.20000;0.87000
2025;35;SP;3515806;Flora Rica;2;3;71.43;739.37860;14.29000;0.00000;7.14000;0.00000;14.29000;35.71000;21.43000;7.14000;0.00000
2025;35;SP;3515806;Flora Rica;2;5;71.43;739.37860;14.29000;0.00000;7.14000;0.00000;14.29000;35.71000;21.43000;7.14000;0.00000
2025;35;SP;3515905;Floreal;2;5;92.78;784.52430;0.00000;0.00000;0.00000;0.00000;7.22000;28.33000;40.00000;24.44000;0.00000
2025;35;SP;3515905;Floreal;2;3;92.78;784.52430;0.00000;0.00000;0.00000;0.00000;7.22000;28.33000;40.00000;24.44000;0.00000
2025;35;SP;3516002;Flórida Paulista;2;5;61.85;752.09840;5.09000;0.98000;3.17000;9.00000;26.24000;18.90000;27.64000;8.98000;0.00000
2025;35;SP;3516002;Flórida Paulista;2;3;61.85;752.09840;5.09000;0.98000;3.17000;9.00000;26.24000;18.90000;27.64000;8.98000;0.00000
2025;35;SP;3516101;Florínea;2;5;88.89;785.75440;0.00000;0.00000;0.00000;2.78000;8.33000;13.89000;44.44000;27.78000;2.78000
2025;35;SP;3516101;Florínea;2;2;88.89;785.75440;0.00000;0.00000;0.00000;2.78000;8.33000;13.89000;44.44000;27.78000;2.78000
2025;35;SP;3516200;Franca;2;2;84.37;768.42680;2.20000;0.78000;1.34000;4.83000;14.12000;29.33000;31.27000;13.69000;2.44000
2025;35;SP;3516200;Franca;2;5;72.80;757.89200;4.64000;0.64000;2.74000;8.52000;17.88000;27.22000;25.77000;10.63000;1.96000
2025;35;SP;3516200;Franca;2;3;66.44;752.10060;5.98000;0.57000;3.50000;10.54000;19.95000;26.06000;22.75000;8.95000;1.70000
2025;35;SP;3516309;Francisco Morato;2;5;52.72;735.40900;12.38000;1.01000;5.54000;12.32000;22.41000;23.22000;17.14000;5.31000;0.68000
2025;35;SP;3516309;Francisco Morato;2;3;52.07;734.72880;12.56000;1.01000;5.64000;12.45000;22.66000;23.12000;16.83000;5.07000;0.67000
2025;35;SP;3516309;Francisco Morato;2;2;67.67;750.93880;8.18000;0.98000;3.48000;9.34000;16.74000;25.49000;24.11000;10.71000;0.98000
2025;35;SP;3516408;Franco da Rocha;2;5;54.38;736.90120;10.43000;0.77000;4.21000;12.99000;25.17000;27.03000;15.10000;3.93000;0.36000
2025;35;SP;3516408;Franco da Rocha;2;2;54.51;736.17030;12.96000;3.34000;3.12000;12.08000;16.83000;26.53000;18.20000;6.95000;0.00000
2025;35;SP;3516408;Franco da Rocha;2;3;54.36;736.96890;10.20000;0.54000;4.31000;13.08000;25.94000;27.07000;14.81000;3.65000;0.40000
2025;35;SP;3516507;Gabriel Monteiro;2;5;60.00;749.15980;3.43000;0.00000;0.00000;23.64000;23.03000;23.03000;23.43000;3.43000;0.00000
2025;35;SP;3516507;Gabriel Monteiro;2;3;60.00;749.15980;3.43000;0.00000;0.00000;23.64000;23.03000;23.03000;23.43000;3.43000;0.00000
2025;35;SP;3516606;Gália;2;3;63.24;750.32390;6.07000;0.00000;4.56000;6.15000;26.13000;30.65000;18.64000;6.21000;1.59000
2025;35;SP;3516606;Gália;2;5;63.24;750.32390;6.07000;0.00000;4.56000;6.15000;26.13000;30.65000;18.64000;6.21000;1.59000
2025;35;SP;3516705;Garça;2;5;77.64;760.70480;3.19000;0.54000;2.78000;7.70000;14.44000;33.70000;26.06000;10.73000;0.86000
2025;35;SP;3516705;Garça;2;3;77.64;760.70480;3.19000;0.54000;2.78000;7.70000;14.44000;33.70000;26.06000;10.73000;0.86000
2025;35;SP;3516804;Gastão Vidigal;2;3;81.75;763.99450;0.00000;0.00000;5.95000;5.95000;17.86000;33.73000;24.21000;9.13000;3.17000
2025;35;SP;3516804;Gastão Vidigal;2;5;81.75;763.99450;0.00000;0.00000;5.95000;5.95000;17.86000;33.73000;24.21000;9.13000;3.17000
2025;35;SP;3516853;Gavião Peixoto;2;5;64.56;747.08560;9.90000;0.00000;1.52000;4.84000;22.22000;35.91000;17.56000;8.06000;0.00000
2025;35;SP;3516853;Gavião Peixoto;2;3;64.56;747.08560;9.90000;0.00000;1.52000;4.84000;22.22000;35.91000;17.56000;8.06000;0.00000
2025;35;SP;3516903;General Salgado;2;3;69.65;757.54860;9.47000;2.30000;1.15000;6.96000;16.43000;19.58000;24.24000;14.07000;5.81000
2025;35;SP;3516903;General Salgado;2;5;69.65;757.54860;9.47000;2.30000;1.15000;6.96000;16.43000;19.58000;24.24000;14.07000;5.81000
2025;35;SP;3517000;Getulina;2;5;61.47;746.50150;2.33000;1.19000;6.55000;16.01000;23.38000;24.94000;20.68000;4.92000;0.00000
2025;35;SP;3517000;Getulina;2;3;61.47;746.50150;2.33000;1.19000;6.55000;16.01000;23.38000;24.94000;20.68000;4.92000;0.00000
2025;35;SP;3517109;Glicério;2;5;78.86;765.24050;3.71000;1.61000;3.57000;9.02000;10.37000;20.58000;26.32000;23.20000;1.61000
2025;35;SP;3517109;Glicério;2;3;78.86;765.24050;3.71000;1.61000;3.57000;9.02000;10.37000;20.58000;26.32000;23.20000;1.61000
2025;35;SP;3517208;Guaiçara;2;5;70.48;752.54000;9.32000;1.60000;6.17000;3.90000;10.91000;28.41000;23.90000;14.98000;0.81000
2025;35;SP;3517208;Guaiçara;2;3;70.48;752.54000;9.32000;1.60000;6.17000;3.90000;10.91000;28.41000;23.90000;14.98000;0.81000
2025;35;SP;3517307;Guaimbê;2;3;89.57;777.25530;1.18000;1.12000;1.18000;2.30000;14.23000;14.30000;44.78000;17.49000;3.42000
2025;35;SP;3517307;Guaimbê;2;5;89.57;777.25530;1.18000;1.12000;1.18000;2.30000;14.23000;14.30000;44.78000;17.49000;3.42000
2025;35;SP;3517406;Guaíra;2;3;67.96;757.02280;1.91000;0.94000;3.23000;9.10000;23.96000;26.89000;25.26000;8.07000;0.64000
2025;35;SP;3517406;Guaíra;2;5;67.96;757.02280;1.91000;0.94000;3.23000;9.10000;23.96000;26.89000;25.26000;8.07000;0.64000
2025;35;SP;3517505;Guapiaçu;2;5;59.81;744.22680;7.59000;2.39000;2.58000;12.89000;21.56000;27.85000;16.87000;7.28000;0.98000
2025;35;SP;3517505;Guapiaçu;2;3;59.81;744.22680;7.59000;2.39000;2.58000;12.89000;21.56000;27.85000;16.87000;7.28000;0.98000
2025;35;SP;3517604;Guapiara;2;3;67.93;753.80120;2.18000;1.59000;3.35000;9.03000;22.42000;28.40000;27.59000;5.44000;0.00000
2025;35;SP;3517604;Guapiara;2;5;67.93;753.80120;2.18000;1.59000;3.35000;9.03000;22.42000;28.40000;27.59000;5.44000;0.00000
2025;35;SP;3517703;Guará;2;5;67.53;753.45190;5.18000;0.51000;5.34000;10.51000;17.74000;24.95000;24.79000;8.95000;2.03000
2025;35;SP;3517703;Guará;2;3;67.53;753.45190;5.18000;0.51000;5.34000;10.51000;17.74000;24.95000;24.79000;8.95000;2.03000
2025;35;SP;3517802;Guaraçaí;2;5;52.74;744.33140;1.74000;0.00000;3.03000;19.80000;29.07000;27.72000;16.90000;1.74000;0.00000
